image_name,x1,x2,y1,y2
1467786597059DSC_0127.png,163.0,464.0,87.0,389.0
JPEG_20160702_140656_1000144656499.png,92.0,533.0,158.0,371.0
147340542189056388_XXX_v2.png,152.0,509.0,121.0,393.0
1481207112738DSC_0317.png,33.0,613.0,84.0,414.0
JPEG_20160620_150754_1000413109451.png,131.0,550.0,50.0,378.0
1467741264918DSC_0164.png,45.0,561.0,30.0,445.0
JPEG_20161205_153344_1000717897350.png,69.0,483.0,53.0,400.0
JPEG_20160608_165924_1000978500415.png,131.0,513.0,95.0,423.0
1480935345803ShinFashionSarees20105.png,30.0,613.0,86.0,438.0
1480330189304_R2A3253.png,208.0,430.0,62.0,413.0
1477051175983DSC_8152.png,34.0,608.0,20.0,416.0
JPEG_20160530_164221_1000294684291.png,219.0,452.0,137.0,374.0
1479462524182soi15-11-20169703.png,54.0,594.0,158.0,379.0
147973398512601.png,36.0,605.0,25.0,441.0
1471673085306DSC_0381.png,24.0,621.0,35.0,423.0
147443870845411469622315240-RDSTR-Olive-Green-Casual-Shirt-481469622315062-4.png,30.0,619.0,119.0,375.0
1473659441543DeeplearnS11808.png,81.0,542.0,178.0,383.0
1470211663756DSC_0312.png,137.0,494.0,85.0,384.0
1474115143577blush-ladies-first-shift-dress2.png,29.0,618.0,111.0,395.0
1467891377845DSC_0819.png,182.0,455.0,106.0,412.0
1470748043425DSC_0267.png,138.0,552.0,129.0,364.0
JPEG_20160623_170110_1000225248412.png,134.0,518.0,126.0,356.0
JPEG_20161118_170935_1000826873113.png,91.0,578.0,136.0,365.0
147438227601911472639768323-Roadster-Men-Blue-Solid-Regular-Fit-Flat-Front-Trousers-7851472639768013-1.png,56.0,597.0,165.0,372.0
1467801912908DSC_0093.png,213.0,452.0,138.0,376.0
1471420755405IMG_20160810_210501.png,47.0,575.0,120.0,404.0
1477051162313DSC_8151.png,50.0,556.0,30.0,438.0
1474095935980black-kiss-and-make-up-skater-dress.png,25.0,603.0,102.0,403.0
JPEG_20160513_155036_1000758333810.png,175.0,531.0,67.0,421.0
147323986989228440_XXX_v3.png,37.0,596.0,153.0,370.0
JPEG_20161207_173437_1000979652793.png,164.0,484.0,40.0,405.0
1474715311996DSC07861.png,73.0,592.0,44.0,406.0
JPEG_20161207_172503_1000353428254.png,152.0,453.0,29.0,416.0
1476876183057DSC_6088.png,24.0,613.0,40.0,439.0
147142969497120160422_191707.png,23.0,592.0,92.0,380.0
1479452973954Sin16-11-201611213.png,44.0,612.0,128.0,372.0
1469439392651DSC_0111.png,31.0,610.0,123.0,372.0
1472825427685DSC_3278.png,48.0,585.0,65.0,384.0
1479747529705SpringField16-11-201610843.png,44.0,608.0,170.0,390.0
1469535978570DSC_0799.png,44.0,606.0,49.0,376.0
JPEG_20161203_155443_1000323243041.png,78.0,570.0,82.0,376.0
1472278082730DSC_0771.png,63.0,601.0,34.0,407.0
1475063026152DSC00187.png,50.0,589.0,13.0,415.0
JPEG_20160607_175824_1000782662738.png,146.0,546.0,45.0,393.0
147437957935711469530562124-Roadster-Pack-of-2-Polo-T-shirts-491469530559889-4.png,28.0,613.0,89.0,381.0
JPEG_20160624_163018_1000906919662.png,198.0,435.0,43.0,403.0
1480674612977DSC_3173.png,30.0,609.0,15.0,438.0
JPEG_20160924_125703_1000146530496.png,71.0,546.0,59.0,413.0
JPEG_20161028_150542_1000788578748.png,34.0,593.0,25.0,379.0
JPEG_20161208_145849_1000354941854.png,89.0,549.0,35.0,419.0
JPEG_20160624_110226_1000770921400.png,126.0,550.0,95.0,380.0
JPEG_20160706_112525_1000578036243.png,156.0,495.0,145.0,377.0
1473664944246DeeplearnS11722.png,30.0,606.0,158.0,397.0
JPEG_20160711_173213_1000312951245.png,219.0,425.0,93.0,395.0
JPEG_20161125_182207_1000942440585.png,84.0,585.0,127.0,381.0
1475310257407GI16T853.png,101.0,548.0,67.0,340.0
1473486788967DeeplearnS11943.png,38.0,590.0,140.0,378.0
JPEG_20161121_170246_1000639906637.png,118.0,540.0,150.0,381.0
14797332256942.png,57.0,612.0,117.0,362.0
1469461036765DSC_0331.png,192.0,450.0,115.0,376.0
147394310514411469614098453-Roadster-Purple-Printed-T-shirt-9601469614098162-4.png,34.0,617.0,134.0,380.0
1480964777615ShinFashionSarees20705.png,64.0,589.0,36.0,380.0
1469691752838Untitled1.png,68.0,585.0,52.0,368.0
JPEG_20161120_123503_1000177331761.png,157.0,456.0,67.0,391.0
JPEG_20160607_164313_1000674159148.png,56.0,599.0,38.0,439.0
1470123661254DSC_0059.png,149.0,481.0,60.0,396.0
JPEG_20160330_143712_2134900682.png,139.0,464.0,82.0,381.0
147323513139840311_XXX_v1.png,43.0,575.0,21.0,462.0
1473662417372DeeplearnS11518.png,62.0,569.0,155.0,390.0
1480488165924IMG_20161129_184415.png,61.0,593.0,80.0,364.0
1467892327550DSC_0704.png,68.0,571.0,83.0,336.0
147771840599320161028_151111.png,50.0,549.0,100.0,394.0
JPEG_20160421_170356_100017209040.png,223.0,438.0,136.0,374.0
1474637445437DSC06770.png,58.0,585.0,28.0,395.0
1480965377511IMG_3066.png,155.0,514.0,116.0,387.0
1472898180196DSC_3644.png,102.0,492.0,119.0,416.0
1476514089281DSC_2862.png,32.0,604.0,154.0,352.0
1472905983627DSC_3761.png,39.0,605.0,145.0,375.0
147443830266711472625907238-Roadster-Men-Grey-Printed-Round-Neck-T-Shirt-2651472625906999-5.png,38.0,595.0,56.0,407.0
1467983961858DSC_0025.png,38.0,606.0,39.0,377.0
1478970896889Soie9thNov20161440.png,44.0,614.0,128.0,359.0
1473752414301IMG_1398.png,109.0,553.0,120.0,380.0
1475064108947DSC09874.png,81.0,567.0,110.0,403.0
147437539148711469691258652-Roadster-Black-Sweater-9591469691258497-2.png,20.0,607.0,89.0,385.0
1469702752309DSC_0488.png,63.0,525.0,43.0,407.0
1473431175479DSC_4613.png,83.0,583.0,51.0,382.0
JPEG_20160711_124923_1000895133523.png,184.0,453.0,63.0,440.0
JPEG_20160625_122120_1000506231349.png,126.0,553.0,141.0,370.0
1467891421686DSC_0880.png,97.0,470.0,97.0,396.0
1471941451808DSC_0174.png,184.0,473.0,142.0,402.0
1462881841004DSC_0450.png,192.0,449.0,112.0,375.0
JPEG_20161025_125648_1000618236532.png,82.0,584.0,29.0,390.0
JPEG_20160625_153511_1000254100047.png,177.0,546.0,139.0,372.0
1473751323166IMG_0930.png,158.0,549.0,34.0,401.0
JPEG_20161123_130211_1000917859407.png,79.0,594.0,121.0,372.0
1470128366454CAP12.png,47.0,538.0,28.0,426.0
1479455476306Sin16-11-201611183.png,61.0,594.0,134.0,373.0
JPEG_20161129_141631_1000188470594.png,94.0,546.0,39.0,395.0
146169856603720160425_111520.png,71.0,548.0,30.0,395.0
1475009456032DSC020581.png,30.0,619.0,137.0,400.0
1470636452548DSC_0579.png,84.0,533.0,120.0,385.0
1475071712209DSC00052.png,234.0,413.0,49.0,419.0
1480067096824IMG_0177.png,82.0,564.0,173.0,395.0
JPEG_20161125_202149_100010884773.png,95.0,534.0,141.0,363.0
JPEG_20160623_120644_1000136249217.png,176.0,438.0,26.0,433.0
JPEG_20160513_162058_1000772587430.png,108.0,553.0,51.0,398.0
147772389987620161028_165906.png,47.0,595.0,82.0,413.0
1479144698760SinDenim12-11-20166449.png,48.0,609.0,147.0,377.0
1472040860248w_lombok_black_patent_06.png,134.0,532.0,147.0,369.0
1480970045713IMG_3373.png,156.0,518.0,176.0,400.0
JPEG_20161209_134554_1000455689618.png,161.0,524.0,55.0,432.0
1470128372794CAP13.png,97.0,544.0,25.0,445.0
JPEG_20161028_141550_1000587972324.png,28.0,588.0,69.0,381.0
1472825198432DSC_3269.png,28.0,602.0,92.0,395.0
147438155052311472729334570-Roadster-Men-Black-Striped-Polo-Collar-T-Shirt-2691472729334719-5.png,90.0,602.0,32.0,423.0
JPEG_20161028_143107_1000902262405.png,51.0,578.0,155.0,403.0
1472040212615DSC_0424.png,184.0,508.0,160.0,374.0
1474266590865cream-ready-for-the-night-dress2.png,65.0,608.0,46.0,393.0
1469051970158DSC_0537.png,99.0,566.0,58.0,414.0
1473315307702DeeplearnS11614.png,95.0,552.0,150.0,395.0
JPEG_20160701_165526_1000789552939.png,105.0,595.0,118.0,379.0
JPEG_20161130_152547_1000951985749.png,131.0,563.0,122.0,367.0
JPEG_20161208_170134_1000885439256.png,236.0,425.0,55.0,400.0
1475010367867DSC019911.png,29.0,615.0,104.0,390.0
147807821206220161028_162315.png,49.0,587.0,149.0,404.0
1474632035048DSC06016.png,97.0,577.0,60.0,407.0
1469619220427JPEG_20160625_113524_1000560718672.png,106.0,591.0,146.0,365.0
147185875936320160818_123617asd.png,40.0,583.0,18.0,411.0
1473433058977DSC_4685.png,77.0,575.0,175.0,363.0
147394444534711472636092665-Roadster-Men-Navy-Blue-Regular-Fit-Checked-Casual-Shirt-7111472636092509-4.png,45.0,616.0,136.0,386.0
1472904207695DSC_3669.png,44.0,583.0,45.0,407.0
JPEG_20160630_113559_1000340880048.png,125.0,497.0,125.0,370.0
1476775858542DSC_8576.png,100.0,557.0,15.0,438.0
JPEG_20160820_110324_1000274116380.png,204.0,474.0,112.0,418.0
1472283743942DSC_0862.png,30.0,625.0,63.0,344.0
1468885089312DSC_0393.png,99.0,519.0,113.0,379.0
1474001609189DSC_6659.png,87.0,592.0,65.0,378.0
1475071550618DSC00050.png,51.0,584.0,11.0,400.0
1458188012691DSC_0090.png,127.0,486.0,74.0,425.0
1473749808913IMG_1149.png,147.0,528.0,69.0,402.0
JPEG_20161121_165331_1000855836604.png,51.0,592.0,120.0,384.0
JPEG_20160704_163406_1000281512995.png,78.0,578.0,129.0,380.0
1472020922059DSC_0293.png,90.0,482.0,20.0,419.0
JPEG_20160920_190002_1000357907144.png,202.0,461.0,133.0,377.0
JPEG_20160526_151741_1000148765507.png,65.0,566.0,45.0,432.0
1467787320015DSC_0096.png,205.0,455.0,121.0,373.0
1468828028978JPEG_20160709_152523_1000491337434.png,117.0,559.0,147.0,371.0
14583336297891.png,44.0,592.0,120.0,363.0
JPEG_20161125_180506_1000176175635.png,63.0,570.0,39.0,390.0
JPEG_20161130_181817_1000570348350.png,118.0,555.0,159.0,358.0
1473413296396DSC_4414.png,114.0,522.0,86.0,400.0
1475152512179DSC00723.png,220.0,427.0,24.0,443.0
1475614295594DSC_1265.png,36.0,541.0,22.0,437.0
147742525145420161025_151553.png,54.0,510.0,32.0,360.0
1476773082297DSC_8701.png,70.0,502.0,124.0,368.0
JPEG_20160711_101845_1000617416742.png,209.0,431.0,113.0,393.0
JPEG_20161126_143517_1000212263001.png,93.0,525.0,150.0,363.0
1475159238269DSC06950.png,133.0,529.0,95.0,334.0
JPEG_20161125_175259_1000162803386.png,106.0,457.0,57.0,395.0
1480973036581IMG_3605.png,149.0,551.0,94.0,378.0
JPEG_20160421_152532_1000615172297.png,233.0,429.0,134.0,373.0
JPEG_20160810_123600_1000268236391.png,205.0,449.0,61.0,446.0
1468652279605JPEG_20160712_102606_1000724737741.png,93.0,542.0,160.0,359.0
JPEG_20161123_180434_1000486516749.png,230.0,415.0,128.0,395.0
JPEG_20160625_161122_1000415457209.png,130.0,493.0,133.0,349.0
1472904293715DSC_3671.png,47.0,567.0,11.0,415.0
JPEG_20161123_184402_1000826091852.png,122.0,479.0,147.0,374.0
1474266559081cream-floral-in-my-secret-garden-maxi-dress2.png,30.0,613.0,151.0,377.0
1480938797550TotetecaModelShoot12511.png,32.0,616.0,131.0,368.0
1475158962108DSC06916.png,67.0,555.0,38.0,408.0
JPEG_20161028_143335_1000556925488.png,50.0,601.0,165.0,412.0
1473405659027black-all-my-love-layered-midi-dress2.png,46.0,608.0,111.0,399.0
JPEG_20160629_142047_100033477714.png,129.0,513.0,154.0,359.0
1470298236553DSC_0538.png,229.0,424.0,109.0,385.0
1476790552866DSC_6676.png,16.0,627.0,18.0,439.0
1476786574544DSC_6793.png,155.0,544.0,95.0,419.0
147438163412811470126798296-Roadster-Black--Green-Reversible-Jacket-4181470126798125-5.png,80.0,557.0,70.0,401.0
147445043072711472645013497-Roadster-Women-Burgundy-Checked-Shirt-Dress-3841472645013265-3.png,37.0,615.0,93.0,400.0
JPEG_20160607_163946_1000615259189.png,161.0,465.0,126.0,420.0
JPEG_20161209_154232_1000298231762.png,242.0,421.0,132.0,378.0
1467980459850DSC_0374.png,37.0,579.0,151.0,399.0
JPEG_20161209_175002_1000849538901.png,94.0,515.0,155.0,361.0
JPEG_20160810_140341_1000796010563.png,197.0,430.0,92.0,405.0
JPEG_20160629_125749_1000278849411.png,148.0,469.0,79.0,413.0
JPEG_20161126_165846_1000190011975.png,234.0,392.0,43.0,395.0
14714546879854.png,48.0,600.0,62.0,389.0
1473749276926IMG_0412.png,79.0,564.0,90.0,412.0
1473486885457DeeplearnS11993.png,48.0,575.0,123.0,386.0
JPEG_20160712_112753_1000748973845.png,149.0,480.0,55.0,423.0
1476879986096DSC_5857.png,128.0,558.0,130.0,405.0
JPEG_20161120_133824_1000514586475.png,143.0,548.0,120.0,417.0
1479461370917soi15-11-20169472.png,28.0,605.0,144.0,390.0
1474271746575DSC_0360.png,195.0,416.0,131.0,389.0
1470290818374DSC_0571.png,207.0,431.0,121.0,386.0
JPEG_20160622_165052_1000118323217.png,81.0,464.0,20.0,398.0
JPEG_20161028_121518_1000422285288.png,27.0,594.0,112.0,380.0
147324133331363068_XXX_v3.png,116.0,587.0,42.0,345.0
1470644964210DSC_0817.png,79.0,536.0,91.0,392.0
147742480084620161025_141528.png,88.0,487.0,135.0,367.0
JPEG_20160527_150512_1000349470747.png,92.0,489.0,69.0,411.0
1475152561658DSC00714.png,227.0,443.0,75.0,374.0
JPEG_20160627_104208_1000749346271.png,156.0,480.0,148.0,380.0
1476525836481DSC_4698_A.png,146.0,493.0,38.0,441.0
JPEG_20160709_115709_1000660989687.png,102.0,518.0,111.0,429.0
1475007961193DSC020081.png,69.0,586.0,24.0,381.0
1474102766761black-soulmate-maxi-dress2.png,37.0,616.0,143.0,370.0
1475237080543GI16PT-21-T2.png,56.0,557.0,75.0,383.0
1476782290300DSC_6758.png,45.0,611.0,148.0,373.0
1475065451744DSC00099.png,227.0,425.0,59.0,366.0
1470470734218DSC_0059.png,39.0,581.0,134.0,391.0
JPEG_20160608_124854_1000819048499.png,130.0,452.0,147.0,395.0
1469522431241DSC_0448_1.png,32.0,604.0,32.0,425.0
147754205034120161026_132517.png,64.0,501.0,42.0,399.0
1468846407417DSC_0271.png,52.0,566.0,115.0,402.0
JPEG_20160608_112504_1000202529262.png,60.0,511.0,65.0,420.0
1471616941101DSC_0271.png,32.0,612.0,90.0,423.0
1468667971343JPEG_20160712_145009_1000886543235.png,89.0,553.0,101.0,342.0
1467740877582DSC_0105.png,88.0,489.0,140.0,355.0
1480962229336ShinFashionSarees20503.png,53.0,587.0,42.0,439.0
147323553471460569_XXX_v1.png,79.0,556.0,123.0,369.0
JPEG_20161123_165927_1000116979507.png,251.0,422.0,80.0,392.0
JPEG_20161028_133608_1000855481212.png,42.0,557.0,23.0,440.0
147742628561220161025_151842.png,120.0,555.0,80.0,361.0
1475158270105DSC07263.png,28.0,605.0,152.0,433.0
1476883875780DSC_5576copy.png,42.0,585.0,50.0,406.0
JPEG_20160506_142111_1000505481971.png,130.0,585.0,68.0,373.0
JPEG_20160524_155555_1000655294100.png,120.0,479.0,30.0,413.0
147444045439311472728270753-Roadster-Blue-Skinny-Jeans-9121472728270653-5.png,65.0,585.0,60.0,396.0
1481270214405DSC_0721.png,50.0,519.0,120.0,371.0
147438140910611469594281439-Roadster-Pack-of-2-Casual-Shirts-6581469594281187-2.png,25.0,609.0,72.0,384.0
1472284998801DSC_1075.png,58.0,610.0,146.0,356.0
1479455912451Sin16-11-201611358.png,35.0,603.0,111.0,361.0
JPEG_20161028_122231_1000239454018.png,38.0,605.0,142.0,383.0
1474701254697DSC07050.png,34.0,601.0,11.0,384.0
147444114648511472727530850-Roadster-Men-Grey-Melange-Printed-T-Shirt-9021472727530896-1.png,46.0,603.0,95.0,408.0
1467895381809DSC_0554.png,81.0,484.0,77.0,352.0
1468412906870DSC_0072.png,33.0,593.0,48.0,423.0
JPEG_20160625_122042_100026517966.png,94.0,588.0,118.0,383.0
1473486268551DeeplearnS11779.png,38.0,594.0,52.0,363.0
JPEG_20160526_155603_1000462478406.png,45.0,538.0,15.0,448.0
14797351484432.png,44.0,565.0,39.0,389.0
JPEG_20161021_152714_1000306628326.png,57.0,587.0,104.0,408.0
JPEG_20161202_154802_1000388155709.png,159.0,482.0,47.0,412.0
1472826629527DSC_3511.png,130.0,571.0,128.0,363.0
1480931707538ShinFashionSarees19992.png,25.0,610.0,154.0,405.0
JPEG_20161124_132600_100097296261.png,155.0,478.0,99.0,399.0
JPEG_20160701_121932_1000259223456.png,73.0,491.0,86.0,411.0
JPEG_20161121_161000_1000623574990.png,97.0,496.0,70.0,396.0
JPEG_20161130_120913_1000895942932.png,125.0,532.0,8.0,452.0
1472119694785DSC_0348.png,25.0,615.0,17.0,459.0
147444960522211473243461194-Mast--Harbour-Men-Navy-Blue-Solid-Regular-Espadrilles-6801473243460884-2.png,229.0,428.0,50.0,416.0
1473405622325black-a-sight-worth-seeing-dress2.png,25.0,616.0,120.0,385.0
JPEG_20161119_181805_1000730234552.png,125.0,532.0,142.0,387.0
1474094994180black-into-your-arms-shift-dress.png,24.0,618.0,55.0,411.0
1474115108394blush-date-night-pleated-dress4.png,48.0,611.0,149.0,379.0
JPEG_20161126_182725_1000921035933.png,91.0,542.0,154.0,363.0
1471951398662DSC_0239.png,167.0,465.0,120.0,416.0
1472046696183DSC_0474.png,143.0,505.0,110.0,396.0
147444082895911472209501174-Roadster-Men-Navy-Blue-Printed-Round-Neck-T-Shirt-5991472209500910-3.png,28.0,615.0,33.0,408.0
1469257747569DSC_0326.png,32.0,602.0,80.0,420.0
1474273950945BRT467356-1.png,79.0,586.0,163.0,364.0
1474124639382BRT467350-1.png,72.0,577.0,90.0,357.0
147443992328911472450523509-Roadster-Men-Grey-Sneakers-4751472450523145-1.png,59.0,592.0,18.0,402.0
1473664745804DeeplearnS11627.png,67.0,573.0,161.0,374.0
JPEG_20161126_130711_1000802855423.png,207.0,427.0,112.0,383.0
1474633988389DSC06106.png,49.0,602.0,159.0,419.0
1458183789312DSC_0387.png,174.0,467.0,84.0,387.0
JPEG_20160723_114743_1000956375709.png,188.0,536.0,114.0,374.0
1474632385809DSC06205.png,37.0,587.0,39.0,394.0
JPEG_20160527_132045_1000754722948.png,135.0,474.0,24.0,421.0
1475156591951DSC06046.png,30.0,607.0,50.0,306.0
147436772522911469602111516-Roadster-Blue-Skinny-Fit-Jeans-8011469602111342-4.png,87.0,466.0,30.0,374.0
JPEG_20161210_164235_1000167736325.png,47.0,606.0,152.0,369.0
1479468678781soi15-11-20169897.png,63.0,536.0,169.0,384.0
1473662565687DeeplearnS11550.png,39.0,588.0,72.0,407.0
1476883259329Untitled1.png,25.0,610.0,10.0,433.0
JPEG_20161007_152125_1000465370421.png,20.0,620.0,73.0,409.0
1458185472448DSC_0515.png,135.0,446.0,89.0,399.0
1469620158456JPEG_20160628_134701_1000675183486.png,61.0,519.0,138.0,387.0
1473140391670DSC_3990.png,50.0,547.0,78.0,402.0
1471628066418Ray-Ban_sunglasses.png,36.0,591.0,98.0,395.0
1468667845566JPEG_20160712_145201_1000247775448.png,75.0,578.0,115.0,358.0
1472624672527DSC_2187.png,25.0,621.0,14.0,457.0
JPEG_20160711_130438_1000741834581.png,179.0,481.0,44.0,424.0
JPEG_20161125_193600_1000182720928.png,117.0,482.0,119.0,361.0
1479749069727SpringField16-11-201610485.png,45.0,610.0,135.0,372.0
JPEG_20161118_183656_1000816900126.png,159.0,529.0,127.0,383.0
JPEG_20161121_190119_1000894746424.png,49.0,536.0,61.0,388.0
JPEG_20160607_180230_1000829714780.png,158.0,470.0,57.0,396.0
147742491724020161025_144514.png,88.0,551.0,40.0,409.0
147444534574811472729257675-Roadster-Women-Olive-Green-Regular-Fit-Printed-Casual-Shirt-1121472729257305-4.png,49.0,598.0,60.0,410.0
JPEG_20161126_150513_1000916653967.png,85.0,552.0,95.0,394.0
1475248447208TNM732.png,187.0,458.0,118.0,360.0
1469439823146DSC_0147.png,115.0,548.0,89.0,342.0
1467739409047DSC_0431.png,96.0,543.0,167.0,397.0
1475560207566navy-heartbeat-a-line-mini-dress2.png,34.0,608.0,142.0,409.0
1479468787348soi15-11-20169905.png,78.0,612.0,130.0,403.0
JPEG_20161028_135220_1000174003891.png,27.0,612.0,28.0,328.0
1473947994810ANG990019.png,66.0,518.0,51.0,426.0
1467985075673DSC_0062.png,49.0,590.0,73.0,411.0
JPEG_20160527_152523_1000316380082.png,70.0,537.0,51.0,386.0
1472905000006DSC_3720.png,51.0,589.0,183.0,393.0
1475236394622ADE00981.png,58.0,610.0,112.0,390.0
1474266597558cream-sweet-desire-dress.png,48.0,611.0,151.0,375.0
1472555335864DSC_2044.png,124.0,517.0,118.0,369.0
147438001591111469528091188-Roadster-Olive-Green--Black-Sweater-2511469528090923-4.png,35.0,614.0,131.0,380.0
JPEG_20160616_132333_1000819948715.png,59.0,574.0,100.0,380.0
1470724739501DSC_0164.png,77.0,600.0,29.0,412.0
1473436094724DSC_4751.png,100.0,581.0,150.0,360.0
JPEG_20160711_102603_1000756695477.png,228.0,409.0,46.0,406.0
JPEG_20160625_134248_1000716847344.png,158.0,548.0,142.0,365.0
1469438697292DSC_0102.png,180.0,460.0,64.0,372.0
147772282904420161028_160204.png,65.0,542.0,71.0,388.0
JPEG_20160711_152306_1000940570563.png,216.0,412.0,65.0,412.0
1476876881403Untitled1.png,25.0,607.0,11.0,439.0
JPEG_20161210_164035_1000138377434.png,41.0,599.0,159.0,370.0
JPEG_20160130_200556_819204223.png,129.0,527.0,134.0,370.0
JPEG_20160625_171841_1000179101176.png,196.0,462.0,147.0,374.0
1472042929997w_molokini_ii_blk_grl_03.png,129.0,507.0,151.0,400.0
1480512739391IMG_0037.png,105.0,486.0,76.0,392.0
147437480842011471690127866-Roadster-Men-Trousers-9251471690127640-4.png,60.0,595.0,150.0,400.0
1476774577638DSC_8664.png,66.0,546.0,23.0,453.0
1472627575414DSC_2611.png,27.0,620.0,78.0,425.0
JPEG_20161126_121704_1000922364319.png,81.0,590.0,105.0,400.0
1470203216191DSC_0201.png,118.0,463.0,102.0,389.0
1473664756934DeeplearnS11639.png,45.0,601.0,143.0,367.0
147742579700020161025_144004.png,84.0,552.0,70.0,418.0
147437568098211469528104962-Roadster-Black-Sweater-6981469528104817-3.png,27.0,610.0,58.0,414.0
1480969362685IMG_3320.png,123.0,550.0,37.0,411.0
147919201452620dresses11-11-164337.png,42.0,615.0,104.0,375.0
JPEG_20160526_170633_1000643991491.png,110.0,492.0,50.0,398.0
JPEG_20160627_121355_1000396683579.png,100.0,557.0,122.0,374.0
1474095921661black-less-conversation-maxi-dress2.png,32.0,614.0,92.0,365.0
JPEG_20160527_153224_1000527051291.png,50.0,505.0,71.0,376.0
JPEG_20161128_161845_100054375450.png,145.0,451.0,133.0,381.0
1472028957094DSC_0345.png,167.0,437.0,70.0,394.0
1472031648126DSC_0400.png,152.0,589.0,117.0,392.0
JPEG_20160621_153421_1000272096849.png,194.0,448.0,56.0,428.0
147438173040411469005471679-Mast--Harbour-Women-White-Heels-5121469005471511-1.png,59.0,507.0,48.0,387.0
1469619580141JPEG_20160625_114201_1000814206640.png,82.0,592.0,144.0,373.0
1475157331950DSC06424.png,31.0,592.0,37.0,425.0
1472826694042DSC_3331.png,50.0,598.0,124.0,364.0
1480965914378IMG_3091.png,196.0,476.0,189.0,380.0
JPEG_20160607_161006_1000973765869.png,161.0,516.0,139.0,369.0
1474124681877NEL793065.png,65.0,582.0,48.0,372.0
1473660370044DeeplearnS11944.png,70.0,567.0,132.0,368.0
1473317608165DeeplearnS11184.png,171.0,464.0,41.0,405.0
JPEG_20161125_153114_1000798494862.png,67.0,463.0,53.0,407.0
1470469322378DSC_0015.png,96.0,562.0,102.0,381.0
1479453053528Sin16-11-201611250.png,71.0,582.0,142.0,381.0
1458188416193DSC_0098.png,162.0,472.0,60.0,422.0
JPEG_20160711_131230_1000377646693.png,177.0,456.0,118.0,401.0
JPEG_20160628_131138_1000861736255.png,164.0,477.0,139.0,408.0
1473405660377black-all-my-love-layered-midi-dress3.png,34.0,603.0,117.0,398.0
1476876062251DSC_5898.png,25.0,605.0,90.0,437.0
JPEG_20161118_165821_1000686883352.png,131.0,555.0,137.0,370.0
1475306412494DSC_9821.png,64.0,508.0,116.0,401.0
JPEG_20161123_180654_1000396532833.png,239.0,396.0,119.0,396.0
JPEG_20160625_134158_1000285268645.png,159.0,543.0,147.0,357.0
JPEG_20160527_142713_1000927957297.png,96.0,551.0,27.0,434.0
1474633262406DSC05947.png,110.0,530.0,153.0,365.0
JPEG_20161126_124746_1000540801299.png,78.0,519.0,165.0,358.0
1476770574801DSC_8449.png,88.0,567.0,25.0,429.0
1476514058895DSC_2860.png,23.0,619.0,146.0,358.0
147443937310711470054174402-Roadster-Navy-Sweater-3461470054164121-1.png,22.0,609.0,68.0,393.0
1472823489447DSC_3368.png,36.0,581.0,35.0,416.0
1474714444931DSC07296.png,147.0,529.0,75.0,356.0
1474102731324black-sweet-sorelle-day-gauze-dress.png,20.0,617.0,70.0,390.0
1470213489889DSC_0344.png,163.0,461.0,112.0,395.0
JPEG_20160625_165302_1000547746675.png,194.0,494.0,138.0,388.0
1480753701290DSC_2662.png,31.0,581.0,30.0,456.0
JPEG_20161025_135904_1000156957361.png,68.0,565.0,21.0,383.0
JPEG_20160628_132011_1000757033883.png,142.0,449.0,80.0,404.0
JPEG_20160920_184949_1000491336517.png,46.0,562.0,166.0,358.0
JPEG_20161124_152012_1000465822335.png,128.0,451.0,83.0,406.0
JPEG_20161120_125624_1000635482224.png,132.0,452.0,92.0,396.0
1480655075284hmrolls-500x500.png,201.0,478.0,123.0,368.0
1480508895810IMG_0207.png,55.0,505.0,33.0,364.0
JPEG_20160821_154058_1000211823418.png,129.0,498.0,49.0,379.0
JPEG_20161209_154952_1000962965339.png,223.0,420.0,118.0,377.0
1470983197135DSC_0332.png,38.0,581.0,138.0,361.0
1473662592938DeeplearnS11559.png,48.0,591.0,146.0,409.0
JPEG_20161126_134844_1000122318089.png,169.0,490.0,86.0,372.0
1467784993952DSC_0061.png,162.0,465.0,78.0,399.0
147436968214211469596206101-Roadster-Black-Sleeveless-Puffer-Jacket-9711469596205997-5.png,49.0,612.0,32.0,432.0
1476792043792DSC_6467.png,90.0,530.0,9.0,439.0
JPEG_20160820_164414_1000106983724.png,186.0,426.0,116.0,409.0
1480516760490E-mazingshawls29-11-201618356.png,46.0,615.0,149.0,392.0
1472624996064DSC_2192.png,24.0,615.0,94.0,401.0
JPEG_20160709_163740_100061754691.png,173.0,488.0,146.0,365.0
JPEG_20161125_185937_1000810386541.png,36.0,582.0,162.0,362.0
1474274269626MS-8502333.png,36.0,580.0,77.0,419.0
1474311392079bread-shot-banner.png,37.0,612.0,109.0,406.0
1467786577984DSC_0124.png,192.0,444.0,106.0,414.0
147437968198211470047688871-Roadster-Pack-of-2-Polo-T-shirts-2581470047698725-5.png,31.0,612.0,86.0,356.0
JPEG_20160524_155939_1000899654314.png,71.0,568.0,26.0,432.0
JPEG_20160724_120548_1000550340835.png,38.0,596.0,114.0,389.0
1475305767787GI16R432.png,79.0,553.0,51.0,385.0
1468667985446JPEG_20160712_162728_1000252993927.png,142.0,485.0,141.0,374.0
1475007503429DSC021891.png,42.0,586.0,131.0,419.0
1467871787420DSC_0167.png,202.0,458.0,122.0,381.0
1473659344643DeeplearnS11796.png,38.0,576.0,110.0,410.0
